Name,Vertex_Index,X,Y,Z
Cube,80,0.11953821778297424,0.009759585373103619,0.1315673142671585
Cube,81,0.13191229104995728,0.01074537355452776,0.06645455211400986
Cube,82,0.05396682769060135,0.17561174929141998,0.11346253752708435
Cube,83,0.05513796955347061,0.1633376181125641,0.02941046841442585
Cube,84,-0.12368305772542953,0.11121141910552979,0.13717497885227203
Cube,85,-0.14468637108802795,0.1057005450129509,0.04472009092569351
Cube,86,0.12102267891168594,0.08651874214410782,0.06389676779508591
Cube,87,0.1074037253856659,0.0906999483704567,0.12872765958309174
Cube,88,-0.04840775951743126,0.1816154569387436,0.03726572543382645
Cube,89,-0.05394848808646202,0.19682776927947998,0.11278184503316879
Cube,90,-0.14181791245937347,-0.08820611238479614,0.07157639414072037
Cube,91,-0.14113077521324158,-0.09726545959711075,0.15025803446769714
Cube,92,0.16324740648269653,-0.4374038279056549,0.08113918453454971
Cube,93,0.18092739582061768,-0.4604838788509369,0.05248725786805153
Cube,94,0.010713615454733372,-0.5519590377807617,0.0025435895659029484
Cube,95,-0.05431491509079933,-0.5494087338447571,-0.0040271710604429245
Cube,96,0.14376993477344513,-0.5422880053520203,0.0057040066458284855
Cube,97,0.11303596943616867,-0.5207026600837708,0.10523944348096848
Cube,98,-0.22331827878952026,-0.4411572515964508,0.0345790795981884
Cube,99,-0.22075031697750092,-0.44814321398735046,0.08579644560813904
Cube,100,-0.16986027359962463,-0.2541242241859436,0.150295227766037
Cube,101,-0.15981976687908173,-0.25126203894615173,0.09308116137981415
Cube,102,-0.1926119476556778,-0.33566001057624817,0.131228968501091
Cube,103,-0.18637210130691528,-0.33726558089256287,0.06262816488742828
Cube,104,0.1541995108127594,-0.2521527111530304,0.06950376182794571
Cube,105,0.1442154496908188,-0.24704968929290771,0.1076158657670021
Cube,106,0.16080164909362793,-0.35014477372169495,0.057268012315034866
Cube,107,0.15305694937705994,-0.3431731164455414,0.09093593806028366
Cube,108,-0.20171235501766205,-0.5293703675270081,0.006781379692256451
Cube,109,0.15493270754814148,-0.5161647796630859,0.07487228512763977
Cube,110,0.16767345368862152,-0.5249125957489014,0.05792968347668648
Cube,111,0.02700250782072544,-0.567764163017273,0.1058637946844101
Cube,112,0.04094604030251503,-0.23220311105251312,0.27111414074897766
Cube,113,0.08324287086725235,-0.19265934824943542,0.2413834035396576
Cube,114,-0.07800862938165665,-0.2399921715259552,0.34077635407447815
Cube,115,0.0358528196811676,-0.21323122084140778,0.008408742025494576
Cube,116,-0.13992927968502045,-0.1828012317419052,0.22110088169574738
Cube,117,-0.08854684978723526,-0.18389740586280823,0.04335538670420647
Cube,118,-0.010761415585875511,-0.2480422407388687,0.3019002377986908
Cube,119,0.12917561829090118,-0.16811560094356537,0.018779587000608444
Cube,120,-0.016925539821386337,-0.21569544076919556,0.01590261049568653
Cube,121,0.08943847566843033,-0.1978214830160141,0.007680716924369335
Cube,122,-0.047683894634246826,-0.2094814032316208,0.022896666079759598
Cube,123,-0.11979343742132187,-0.1863299459218979,0.33948418498039246
Cube,124,0.13859909772872925,-0.15209950506687164,0.11181801557540894
Cube,125,0.13914404809474945,-0.15584921836853027,0.07332585006952286
Cube,126,-0.13376480340957642,-0.1706697642803192,0.08309204876422882
Cube,127,-0.15611301362514496,-0.1722835898399353,0.1467604786157608
Cube,128,0.1214328408241272,-0.07723252475261688,0.19583141803741455
Cube,129,-0.037113457918167114,0.17702911794185638,0.22383219003677368
Cube,130,0.13130389153957367,-0.014960745349526405,0.19959650933742523
Cube,131,-0.15039607882499695,-0.07365550100803375,0.2657412886619568
Cube,132,0.11888539046049118,0.01690497063100338,0.2290392965078354
Cube,133,-0.11592628806829453,0.0380941778421402,0.25719988346099854
Cube,134,-0.1401863545179367,-0.0217314250767231,0.24410554766654968
Cube,135,0.03966756537556648,0.1613037884235382,0.20957116782665253
Cube,136,0.1020832285284996,-0.6722598075866699,0.005494925659149885
Cube,137,0.11787855625152588,-0.6717692613601685,0.008978684432804585
Cube,138,0.1409142166376114,-0.6488547921180725,0.027203112840652466
Cube,139,0.11545807868242264,-0.6694915890693665,0.036512356251478195
Cube,140,0.10467719286680222,-0.6745771765708923,0.037482909858226776
Cube,141,0.13744986057281494,-0.6478700041770935,0.03866717591881752
Cube,142,0.10273852944374084,-0.6780941486358643,0.016518492251634598
Cube,143,0.12212932109832764,-0.6771045327186584,0.021678375080227852
Cube,144,0.14301522076129913,-0.6389034986495972,0.0405803918838501
Cube,145,0.10386080294847488,-0.6779658794403076,0.028166519477963448
Cube,146,0.12176702171564102,-0.6759228110313416,0.029679520055651665
Cube,147,0.144516259431839,-0.6392847895622253,0.02531544677913189
Cube,148,0.10545574128627777,-0.6540093421936035,0.004937158431857824
Cube,149,0.12480972707271576,-0.657301664352417,0.008210767060518265
Cube,150,0.11948802322149277,-0.6328372359275818,0.050441674888134
Cube,151,0.1196073666214943,-0.6627054810523987,0.03671471029520035
Cube,152,0.12409362196922302,-0.6555302143096924,0.0380510538816452
Cube,153,0.13282540440559387,-0.6649994850158691,0.02522876113653183
Cube,154,0.13277073204517365,-0.6312881708145142,0.009769030846655369
Cube,155,0.12951894104480743,-0.6628546714782715,0.03295600786805153
Cube,156,0.11295639723539352,-0.6263696551322937,0.013645798899233341
Cube,157,0.1157141849398613,-0.6480534672737122,0.04558177292346954
Cube,158,0.11011610925197601,-0.6361169815063477,0.00815345998853445
Cube,159,0.11997776478528976,-0.6576547026634216,0.03736856207251549
Cube,160,0.13057219982147217,-0.6408789753913879,0.008139828220009804
Cube,161,0.12422946840524673,-0.6627206802368164,0.035599783062934875
Cube,162,0.12917651236057281,-0.6511827707290649,0.041050609201192856
Cube,163,0.11988671869039536,-0.6736706495285034,0.03322790935635567
Cube,164,0.10780342668294907,-0.668999969959259,0.041007183492183685
Cube,165,0.11266322433948517,-0.6567118167877197,0.040778666734695435
Cube,166,0.11064448952674866,-0.662407636642456,0.0399000346660614
Cube,167,0.12218264490365982,-0.6629137992858887,0.036460477858781815
Cube,168,0.11774179339408875,-0.6726348400115967,0.035135455429553986
Cube,169,0.10593174397945404,-0.6732243895530701,0.03989865258336067
Cube,170,0.11395895481109619,-0.6526105999946594,0.039934657514095306
Cube,171,0.14742490649223328,-0.6286971569061279,0.045483559370040894
Cube,172,0.148774653673172,-0.6278426647186279,0.02906418964266777
Cube,173,0.12249357253313065,-0.6235888004302979,0.05838906392455101
Cube,174,0.13935716450214386,-0.6265738010406494,0.05336291342973709
Cube,175,0.13625191152095795,-0.6207299828529358,0.01364877074956894
Cube,176,0.11423715949058533,-0.6187744140625,0.01918339543044567
Cube,177,0.13510923087596893,-0.6351908445358276,0.04721806198358536
Cube,178,0.15012609958648682,-0.6148229241371155,0.05432022735476494
Cube,179,0.15180470049381256,-0.615805983543396,0.033986251801252365
Cube,180,0.12551836669445038,-0.6160260438919067,0.06708347797393799
Cube,181,0.1378682404756546,-0.6089258790016174,0.06822798401117325
Cube,182,0.13926361501216888,-0.6110750436782837,0.013383614830672741
Cube,183,0.11460339277982712,-0.6095943450927734,0.02415267936885357
Cube,184,0.11559119075536728,-0.5990681648254395,0.025921225547790527
Cube,185,0.1434822529554367,-0.6024280786514282,0.01206297054886818
Cube,186,0.14208616316318512,-0.5960114598274231,0.06805747747421265
Cube,187,0.12319056689739227,-0.5886894464492798,0.08046030253171921
Cube,188,0.1520494669675827,-0.6028677225112915,0.0380706787109375
Cube,189,0.1495390683412552,-0.5994726419448853,0.05902477353811264
Cube,190,0.14334575831890106,-0.6129180788993835,0.061203427612781525
Cube,191,0.12603029608726501,-0.6089515686035156,0.07160840183496475
Cube,192,0.12440073490142822,-0.5960705280303955,0.08073504269123077
Cube,193,0.13680297136306763,-0.5986791849136353,0.07376259565353394
Cube,194,0.15401196479797363,-0.5783288478851318,0.018479319289326668
Cube,195,0.15439830720424652,-0.572425127029419,0.05047919601202011
Cube,196,0.14668042957782745,-0.568286120891571,0.06731074303388596
Cube,197,0.1377401500940323,-0.5664511919021606,0.08097992837429047
Cube,198,0.12635789811611176,-0.5756365060806274,0.016404330730438232
Cube,199,0.11910223215818405,-0.5658552050590515,0.08991429209709167
Cube,200,0.09151988476514816,-0.6659968495368958,0.011787710711359978
Cube,201,0.0908469408750534,-0.6417575478553772,0.038095805794000626
Cube,202,0.1002427190542221,-0.6676076054573059,0.040815722197294235
Cube,203,0.09285734593868256,-0.6446205973625183,0.04523523524403572
Cube,204,0.08775682002305984,-0.671195924282074,0.021305330097675323
Cube,205,0.09559725224971771,-0.6334791779518127,0.04721197113394737
Cube,206,0.08913114666938782,-0.671587347984314,0.033114243298769
Cube,207,0.09336572885513306,-0.6328277587890625,0.03950947895646095
Cube,208,0.09039349108934402,-0.6548336148262024,0.01570143736898899
Cube,209,0.10080108791589737,-0.6602793335914612,0.04232962429523468
Cube,210,0.10033008456230164,-0.653113067150116,0.042670510709285736
Cube,211,0.08745676279067993,-0.6570802330970764,0.029048889875411987
Cube,212,0.09833376109600067,-0.6314911246299744,0.03070266731083393
Cube,213,0.09049790352582932,-0.6580764055252075,0.03868124634027481
Cube,214,0.10287001729011536,-0.6556473970413208,0.04234230890870094
Cube,215,0.09661663323640823,-0.6394824385643005,0.025365173816680908
Cube,216,0.09403619915246964,-0.659453809261322,0.043476276099681854
Cube,217,0.09906551241874695,-0.6471908092498779,0.04871426895260811
Cube,218,0.09412582218647003,-0.6697407364845276,0.03846867382526398
Cube,219,0.09670407325029373,-0.6600404381752014,0.04140039533376694
Cube,220,0.09741605073213577,-0.6697764992713928,0.0401206873357296
Cube,221,0.0977184921503067,-0.6226350665092468,0.04887542873620987
Cube,222,0.09653282910585403,-0.622498631477356,0.04152755066752434
Cube,223,0.10474032908678055,-0.6228843927383423,0.05674747750163078
Cube,224,0.10170044004917145,-0.6220043301582336,0.03287431225180626
Cube,225,0.1023944541811943,-0.6329501867294312,0.05236681550741196
Cube,226,0.09946535527706146,-0.6087993383407593,0.05605747550725937
Cube,227,0.10082754492759705,-0.6098835468292236,0.044719476252794266
Cube,228,0.11111472547054291,-0.6066380739212036,0.0673985630273819
Cube,229,0.1064794585108757,-0.6109792590141296,0.03605881333351135
Cube,230,0.10847572237253189,-0.5975783467292786,0.03673655167222023
Cube,231,0.10489317029714584,-0.5925251245498657,0.06588216125965118
Cube,232,0.10411333292722702,-0.5956054329872131,0.04547300562262535
Cube,233,0.10356656461954117,-0.5932683944702148,0.056805700063705444
Cube,234,0.10411267727613449,-0.6091113090515137,0.0621885284781456
Cube,235,0.10975710302591324,-0.5964690446853638,0.07160289585590363
Cube,236,0.11189456284046173,-0.5784358978271484,0.03255815431475639
Cube,237,0.1058843582868576,-0.577285647392273,0.046925291419029236
Cube,238,0.10577086359262466,-0.5706467628479004,0.060883503407239914
Cube,239,0.10719569772481918,-0.566702127456665,0.07732360810041428
Cube,240,-0.1431007981300354,-0.7444714903831482,0.030065132305026054
Cube,241,-0.10939835757017136,-0.731801450252533,0.03723650798201561
Cube,242,-0.09357231110334396,-0.6774652600288391,0.05132756009697914
Cube,243,-0.12899211049079895,-0.736303985118866,0.0901646688580513
Cube,244,-0.1516733318567276,-0.7520227432250977,0.0913892313838005
Cube,245,-0.1010633036494255,-0.6783872842788696,0.07541991770267487
Cube,246,-0.14423206448554993,-0.7564530968666077,0.0484127551317215
Cube,247,-0.10757075250148773,-0.7420058250427246,0.05421040579676628
Cube,248,-0.10172733664512634,-0.6479543447494507,0.07477493584156036
Cube,249,-0.14790472388267517,-0.7615057229995728,0.06995241343975067
Cube,250,-0.11076083034276962,-0.7447336316108704,0.07323702424764633
Cube,251,-0.09545809775590897,-0.6469425559043884,0.05032174289226532
Cube,252,-0.14417994022369385,-0.7110799551010132,0.007895397953689098
Cube,253,-0.09897728264331818,-0.708145022392273,0.029129737988114357
Cube,254,-0.15454764664173126,-0.6521062254905701,0.10888149589300156
Cube,255,-0.12191245704889297,-0.7113758325576782,0.08991456776857376
Cube,256,-0.12116632610559464,-0.6824275255203247,0.08910070359706879
Cube,257,-0.1349475234746933,-0.6396774053573608,0.11846760660409927
Cube,258,-0.09608285874128342,-0.7095621228218079,0.05043751001358032
Cube,259,-0.10408889502286911,-0.6460714340209961,0.029167966917157173
Cube,260,-0.10436693578958511,-0.7109596729278564,0.07476378977298737
Cube,261,-0.15642188489437103,-0.6477436423301697,0.005277479998767376
Cube,262,-0.1548587828874588,-0.6740153431892395,0.09552036225795746
Cube,263,-0.1491130292415619,-0.6785128116607666,0.0026578474789857864
Cube,264,-0.12652437388896942,-0.6943526864051819,0.0898502990603447
Cube,265,-0.10175629705190659,-0.6773590445518494,0.028138458728790283
Cube,266,-0.11143985390663147,-0.7094230055809021,0.08940345793962479
Cube,267,-0.11752276867628098,-0.6783118844032288,0.09062068164348602
Cube,268,-0.11810071766376495,-0.7397506833076477,0.08562789112329483
Cube,269,-0.15223611891269684,-0.7434917688369751,0.09412230551242828
Cube,270,-0.15505895018577576,-0.6914937496185303,0.09010369330644608
Cube,271,-0.1532966047525406,-0.7166873216629028,0.09072090685367584
Cube,272,-0.11520291864871979,-0.7102387547492981,0.0897357314825058
Cube,273,-0.12159958481788635,-0.739940345287323,0.08910484611988068
Cube,274,-0.15149664878845215,-0.7497905492782593,0.09425397962331772
Cube,275,-0.15569470822811127,-0.6795693039894104,0.0907067358493805
Cube,276,-0.11217497289180756,-0.6057388782501221,0.07783348858356476
Cube,277,-0.10484615713357925,-0.6086470484733582,0.048634182661771774
Cube,278,-0.14997610449790955,-0.6040986776351929,0.12470408529043198
Cube,279,-0.12222937494516373,-0.6072027683258057,0.11675514280796051
Cube,280,-0.1166311725974083,-0.6083903908729553,0.026554949581623077
Cube,281,-0.1632300466299057,-0.611873984336853,0.02028375118970871
Cube,282,-0.11589979380369186,-0.6482823491096497,0.10758702456951141
Cube,283,-0.15553587675094604,-0.6412001848220825,0.1179160550236702
Cube,284,-0.153901606798172,-0.6253442764282227,0.12527011334896088
Cube,285,-0.11644814163446426,-0.5733472108840942,0.09104377031326294
Cube,286,-0.13396617770195007,-0.6249175071716309,0.12346180528402328
Cube,287,-0.10899525880813599,-0.5841498970985413,0.05105391889810562
Cube,288,-0.14220649003982544,-0.5764105916023254,0.13426586985588074
Cube,289,-0.10868486762046814,-0.5640087127685547,0.11658602207899094
Cube,290,-0.12550762295722961,-0.5853057503700256,0.024506879970431328
Cube,291,-0.16224996745586395,-0.580190896987915,0.018175799399614334
Cube,292,-0.18364036083221436,-0.733994722366333,0.03376346826553345
Cube,293,-0.21693137288093567,-0.6796602010726929,0.043912019580602646
Cube,294,-0.1830912083387375,-0.7392352819442749,0.0934097096323967
Cube,295,-0.21032080054283142,-0.6797253489494324,0.07082413882017136
Cube,296,-0.18813960254192352,-0.7432789206504822,0.05345282703638077
Cube,297,-0.21985894441604614,-0.6509906053543091,0.07096408307552338
Cube,298,-0.19425368309020996,-0.7467879056930542,0.07594417035579681
Cube,299,-0.22167997062206268,-0.6517642736434937,0.043812017887830734
Cube,300,-0.1951395869255066,-0.7089509963989258,0.023318639025092125
Cube,301,-0.18669700622558594,-0.7124499678611755,0.09155026823282242
Cube,302,-0.1922263503074646,-0.6821419596672058,0.08916027843952179
Cube,303,-0.18736591935157776,-0.6400941014289856,0.11025553941726685
Cube,304,-0.20438773930072784,-0.7090641856193542,0.04791782423853874
Cube,305,-0.20923596620559692,-0.6500648260116577,0.019972553476691246
Cube,306,-0.20149096846580505,-0.7108123302459717,0.07376290112733841
Cube,307,-0.185954749584198,-0.6932191848754883,0.09049142152070999
Cube,308,-0.20471429824829102,-0.6784048080444336,0.016659164801239967
Cube,309,-0.19522422552108765,-0.709997832775116,0.08992143720388412
Cube,310,-0.196250319480896,-0.6791316866874695,0.0894169881939888
Cube,311,-0.1921972781419754,-0.7423250079154968,0.08958190679550171
Cube,312,-0.19210323691368103,-0.7109243273735046,0.09086978435516357
Cube,313,-0.18888512253761292,-0.7427248358726501,0.09257359802722931
Cube,314,-0.21107114851474762,-0.6144765615463257,0.07141580432653427
Cube,315,-0.21342404186725616,-0.6153927445411682,0.04668240249156952
Cube,316,-0.18720459938049316,-0.6126189827919006,0.1067034974694252
Cube,317,-0.1986423283815384,-0.6148905158042908,0.028973877429962158
Cube,318,-0.20050962269306183,-0.6526874303817749,0.09793723374605179
Cube,319,-0.2049143761396408,-0.5842627286911011,0.07231594622135162
Cube,320,-0.18592244386672974,-0.6258669495582581,0.11375585198402405
Cube,321,-0.21309997141361237,-0.5806293487548828,0.041900746524333954
Cube,322,-0.184060201048851,-0.5858122706413269,0.10721214860677719
Cube,323,-0.1975337415933609,-0.5790106058120728,0.02431468665599823
Cube,324,-0.0626477301120758,-0.7404417991638184,0.029678475111722946
Cube,325,-0.04183957353234291,-0.7345155477523804,0.033806487917900085
Cube,326,-0.03216077387332916,-0.6956083178520203,0.04299256205558777
Cube,327,-0.05338811129331589,-0.7298904061317444,0.07343798875808716
Cube,328,-0.06010355055332184,-0.7383249402046204,0.07275719195604324
Cube,329,-0.035098958760499954,-0.696604311466217,0.05876342952251434
Cube,330,-0.06188353896141052,-0.7469348907470703,0.04394245520234108
Cube,331,-0.0376911424100399,-0.7409349083900452,0.04681273177266121
Cube,332,-0.03529147058725357,-0.6796269416809082,0.059238988906145096
Cube,333,-0.059598132967948914,-0.7449471354484558,0.05773812159895897
Cube,334,-0.03793003782629967,-0.7405059337615967,0.06036220118403435
Cube,335,-0.03335733339190483,-0.678087055683136,0.04337793588638306
Cube,336,-0.06082543730735779,-0.7157734036445618,0.011111808940768242
Cube,337,-0.03682941943407059,-0.7183527946472168,0.02697329968214035
Cube,338,-0.062278300523757935,-0.6803573369979858,0.08125513792037964
Cube,339,-0.04874753952026367,-0.7182050347328186,0.07296760380268097
Cube,340,-0.047008465975522995,-0.7086034417152405,0.07141733169555664
Cube,341,-0.032101068645715714,-0.7193187475204468,0.04202879220247269
Cube,342,-0.03727508336305618,-0.6751502752304077,0.031060343608260155
Cube,343,-0.0342528335750103,-0.7189210057258606,0.058894332498311996
Cube,344,-0.05731097608804703,-0.6688529253005981,0.018080618232488632
Cube,345,-0.06408104300498962,-0.7032653093338013,0.07643303275108337
Cube,346,-0.05889386311173439,-0.6871630549430847,0.011318583972752094
Cube,347,-0.051550354808568954,-0.7113106846809387,0.07237876206636429
Cube,348,-0.03629123046994209,-0.6930674314498901,0.026600714772939682
Cube,349,-0.040151480585336685,-0.7184131145477295,0.07004626095294952
Cube,350,-0.043903931975364685,-0.7053380608558655,0.07252634316682816
Cube,351,-0.044625431299209595,-0.7356196045875549,0.07006385177373886
Cube,352,-0.06099408119916916,-0.7318534851074219,0.07414284348487854
Cube,353,-0.06266514956951141,-0.7105063796043396,0.0732179582118988
Cube,354,-0.061839938163757324,-0.7172774076461792,0.07325137406587601
Cube,355,-0.04314997419714928,-0.718505859375,0.07116162776947021
Cube,356,-0.0475393570959568,-0.7342839241027832,0.07265322655439377
Cube,357,-0.0603083111345768,-0.736237645149231,0.07521805912256241
Cube,358,-0.06372580677270889,-0.7061964273452759,0.07340531796216965
Cube,359,-0.034622836858034134,-0.6681287288665771,0.06441915780305862
Cube,360,-0.03283901885151863,-0.6666193604469299,0.049336083233356476
Cube,361,-0.061775244772434235,-0.6672227382659912,0.08728630840778351
Cube,362,-0.041808612644672394,-0.6672573685646057,0.07631663978099823
Cube,363,-0.03780079260468483,-0.662710428237915,0.03452397510409355
Cube,364,-0.057584937661886215,-0.656950056552887,0.022517306730151176
Cube,365,-0.041110873222351074,-0.6791247725486755,0.07465486973524094
Cube,366,-0.0334353968501091,-0.6454001069068909,0.08189108222723007
Cube,367,-0.033161379396915436,-0.644425094127655,0.06276612728834152
Cube,368,-0.06286664307117462,-0.6504894495010376,0.10247940570116043
Cube,369,-0.05153168365359306,-0.640397846698761,0.10275193303823471
Cube,370,-0.03911609202623367,-0.6424017548561096,0.04580021649599075
Cube,371,-0.058460574597120285,-0.6387503147125244,0.03108431212604046
Cube,372,-0.059855200350284576,-0.6200960874557495,0.029590055346488953
Cube,373,-0.0387754812836647,-0.6204562187194824,0.044842805713415146
Cube,374,-0.04287688806653023,-0.6205268502235413,0.10008171200752258
Cube,375,-0.06338101625442505,-0.6155680418014526,0.10947942733764648
Cube,376,-0.03359280154109001,-0.6203698515892029,0.06263096630573273
Cube,377,-0.03379560261964798,-0.6200261116027832,0.08484906703233719
Cube,378,-0.04288756474852562,-0.6465159058570862,0.09404853731393814
Cube,379,-0.06318443268537521,-0.6415181756019592,0.10550181567668915
Cube,380,-0.06345421075820923,-0.6261488795280457,0.10945344716310501
Cube,381,-0.051394131034612656,-0.6267486214637756,0.10743970423936844
Cube,382,-0.040708981454372406,-0.5871913433074951,0.04363246262073517
Cube,383,-0.037323303520679474,-0.5830399394035339,0.06533727794885635
Cube,384,-0.03723551705479622,-0.57706618309021,0.09246297925710678
Cube,385,-0.04578838869929314,-0.5766052007675171,0.11373192071914673
Cube,386,-0.05952971428632736,-0.5864667296409607,0.029077759012579918
Cube,387,-0.06353746354579926,-0.574556291103363,0.1258426159620285
Cube,388,-0.08563335984945297,-0.7328519225120544,0.031724292784929276
Cube,389,-0.0951882004737854,-0.6900508999824524,0.042703621089458466
Cube,390,-0.06981053203344345,-0.7294247150421143,0.07180740684270859
Cube,391,-0.0902152806520462,-0.6931470036506653,0.05886812508106232
Cube,392,-0.0899331346154213,-0.7398675084114075,0.04659775644540787
Cube,393,-0.08822160214185715,-0.674333930015564,0.058984529227018356
Cube,394,-0.0882907286286354,-0.7410984635353088,0.05979568138718605
Cube,395,-0.09139904379844666,-0.6725679636001587,0.041727203875780106
Cube,396,-0.08850503712892532,-0.7137332558631897,0.023554813116788864
Cube,397,-0.0747324675321579,-0.7188739776611328,0.07247841358184814
Cube,398,-0.07768023759126663,-0.7087510824203491,0.07039818912744522
Cube,399,-0.09600923955440521,-0.7156102061271667,0.04236818850040436
Cube,400,-0.08348939567804337,-0.6693678498268127,0.025962041690945625
Cube,401,-0.09227680414915085,-0.7172138094902039,0.059254951775074005
Cube,402,-0.07259515672922134,-0.7127233743667603,0.07165126502513885
Cube,403,-0.08794622868299484,-0.6868996620178223,0.021412720903754234
Cube,404,-0.08369143307209015,-0.7189503908157349,0.06959566473960876
